Hotel Name,City,Location,StarRating,ReviewScore,Rating,ReviewCount,freewifi,familyrooms,nonsmokingrooms,restaurant,bar,heating,lift,Cuisine1,Cuisine2,Cuisine3,RoomType,DoubleBed,SingleBed,Price
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2276.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,3000.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,2899.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1040.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2499.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,4199.0
,,,,,,,,,,,,,,,,,Standard  Double Room with 20% discount on food and soft beverage,Yes,No,4400.0
,,,,,,,,,,,,,,,,,Superior Room with free Wi-Fi,No,Yes,10499.0
,,,,,,,,,,,,,,,,,Executive Room,No,Yes,12780.0
,,,,,,,,,,,,,,,,,Deluxe Triple Room,No,Yes,1462.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1860.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1490.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1479.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1504.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,3500.0
,,,,,,,,,,,,,,,,,Deluxe King Room,Yes,No,2500.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1791.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1613.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1475.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1481.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1559.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2852.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,4390.0
,,,,,,,,,,,,,,,,,Premium Room,No,Yes,3750.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1200.0
,,,,,,,,,,,,,,,,,Queen Room,No,Yes,13499.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,3779.0
,,,,,,,,,,,,,,,,,Deluxe King Room,Yes,No,11000.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1321.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,5000.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,3700.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,1104.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1550.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,3375.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,1394.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1024.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,2117.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1699.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,2000.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1299.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,1400.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2124.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,2800.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,841.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1934.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,3025.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1494.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,748.0
,,,,,,,,,,,,,,,,,Comfort Triple Room,No,Yes,2250.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2133.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,3724.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,4200.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2418.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1008.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,899.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,866.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,4950.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1999.0
,,,,,,,,,,,,,,,,,Jahan Ara - Golden Haveli,No,Yes,18000.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2027.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,989.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1745.0
,,,,,,,,,,,,,,,,,Double Room with Private Bathroom,Yes,No,1511.0
,,,,,,,,,,,,,,,,,Small Double or Twin Room,Yes,No,2900.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,2500.0
,,,,,,,,,,,,,,,,,Double or Twin Room,Yes,No,2199.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,2694.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1247.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,835.0
,,,,,,,,,,,,,,,,,Business Room,No,Yes,6600.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,1650.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2226.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,3499.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,800.0
,,,,,,,,,,,,,,,,,Budget Double or Twin Room,Yes,No,1715.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,840.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,2793.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,2400.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1443.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1672.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,3119.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1249.0
,,,,,,,,,,,,,,,,,Standard Double or Twin Room,Yes,No,2250.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1359.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1458.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,1715.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,5400.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1050.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1895.0
,,,,,,,,,,,,,,,,,Superior Double or Twin Room,Yes,No,1259.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2655.0
,,,,,,,,,,,,,,,,,King Room,Yes,No,1985.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1899.0
,,,,,,,,,,,,,,,,,Deluxe Triple Room,No,Yes,949.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,1290.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2033.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1139.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,971.0
,,,,,,,,,,,,,,,,,Compact Room,No,Yes,2988.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,3200.0
,,,,,,,,,,,,,,,,,Deluxe Family Room,No,Yes,2100.0
,,,,,,,,,,,,,,,,,Superior King Room,Yes,No,5353.0
,,,,,,,,,,,,,,,,,Deluxe Triple Room,No,Yes,852.0
,,,,,,,,,,,,,,,,,Superior Double Room,Yes,No,1749.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2032.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1188.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1086.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,3420.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,2025.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,2400.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2450.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,1269.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,2772.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1800.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2250.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1080.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1092.0
,,,,,,,,,,,,,,,,,Double or Twin Room,Yes,No,10999.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,810.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1510.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,957.0
,,,,,,,,,,,,,,,,,Superior Double Room,Yes,No,3212.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1450.0
,,,,,,,,,,,,,,,,,Superior Double Room,Yes,No,2299.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,3238.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1324.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1247.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,2417.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,851.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,1900.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,3420.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,9499.0
,,,,,,,,,,,,,,,,,Standard Double or Twin Room,Yes,No,944.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,2012.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1726.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1738.0
,,,,,,,,,,,,,,,,,Deluxe Triple Room,No,Yes,1434.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1059.0
,,,,,,,,,,,,,,,,,Economy Double Room,Yes,No,2500.0
,,,,,,,,,,,,,,,,,Superior Double Room,Yes,No,6029.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2879.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,2077.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1455.0
,,,,,,,,,,,,,,,,,Premium Room with complimentary upgrade to next category,No,Yes,8049.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,6935.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,4261.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2889.0
,,,,,,,,,,,,,,,,,Imperial Room,No,Yes,26730.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,2222.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,2732.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,7829.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2195.0
,,,,,,,,,,,,,,,,,Superior Double or Twin Room with complimentary Hi Tea from 04pm till 06pm,Yes,No,3985.0
,,,,,,,,,,,,,,,,,Superior Double Room,Yes,No,3000.0
,,,,,,,,,,,,,,,,,Standard Double Room with Fan,Yes,No,1759.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,3960.0
,,,,,,,,,,,,,,,,,Small Double Room,Yes,No,2400.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1345.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,4399.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,4337.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1199.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1200.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2159.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,9000.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2500.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,1636.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2540.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1170.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1823.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2399.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,8000.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1653.0
,,,,,,,,,,,,,,,,,Standard Double or Twin Room,Yes,No,2500.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2853.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,2399.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2426.0
,,,,,,,,,,,,,,,,,Superior Double or Twin Room,Yes,No,4208.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,2133.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1500.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,1399.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,2999.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1003.0
,,,,,,,,,,,,,,,,,Deluxe King Room,Yes,No,1079.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2599.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,1749.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,1499.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,1799.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,2376.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2304.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,752.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,1169.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,1133.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,1200.0
,,,,,,,,,,,,,,,,,Large Double Room,Yes,No,2375.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,724.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,4000.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1999.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,3300.0
,,,,,,,,,,,,,,,,,Double Room with Private Bathroom,Yes,No,2100.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1330.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1536.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,712.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1277.0
,,,,,,,,,,,,,,,,,Deluxe Room (1 adult + 1 child),No,Yes,1499.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,683.0
,,,,,,,,,,,,,,,,, Standard Room,Yes,No,11999.0
,,,,,,,,,,,,,,,,,Executive Double or Twin Room,Yes,No,4000.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1200.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,1734.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1662.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2249.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1261.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,3648.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1534.0
,,,,,,,,,,,,,,,,,Superior Twin Room with complimentary Hi Tea from 04pm till 06pm,Yes,No,4375.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,2066.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1255.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,2923.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,2700.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,596.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2204.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,2699.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1650.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2999.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,2046.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,1328.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,6999.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1897.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1170.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,2506.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1504.0
,,,,,,,,,,,,,,,,,Superior Double Room,Yes,No,4050.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,3610.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1999.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room with Balcony,Yes,No,1100.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,8999.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,841.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2500.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2108.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2299.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1399.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2320.0
,,,,,,,,,,,,,,,,,Deluxe Twin Room,Yes,No,3287.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,852.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2700.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,3744.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,3800.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2079.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1715.0
,,,,,,,,,,,,,,,,,Deluxe Queen Room with Two Queen Beds,No,Yes,2250.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1500.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,794.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,956.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1055.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,5669.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,2624.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,3334.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1003.0
,,,,,,,,,,,,,,,,,Deluxe Double Room with Balcony,Yes,No,1080.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1612.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,3839.0
,,,,,,,,,,,,,,,,,Deluxe Room (2 Adults + 1 Child),No,Yes,1280.0
,,,,,,,,,,,,,,,,,Super Deluxe Double or Twin Room,Yes,No,2800.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1522.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1400.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2426.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1259.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,2584.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1003.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1200.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2555.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,1999.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,2538.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2541.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,4299.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2728.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,1742.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,2222.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2659.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,3040.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1299.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,2500.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,1310.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1228.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1778.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1800.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,3239.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,874.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,779.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1225.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,2850.0
,,,,,,,,,,,,,,,,,Standard Double Room with Fan,Yes,No,700.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1743.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,899.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,4589.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,917.0
,,,,,,,,,,,,,,,,,Premium Double Room,Yes,No,3500.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,937.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,1980.0
,,,,,,,,,,,,,,,,,Deluxe Double or Twin Room,Yes,No,2200.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,1428.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,1500.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,2990.0
,,,,,,,,,,,,,,,,,Premium Twin Room with complimentary Hi Tea from 04pm till 06pm,Yes,No,3500.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,914.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1799.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1350.0
,,,,,,,,,,,,,,,,,Executive Double or Twin Room,Yes,No,2394.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2131.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,3552.0
,,,,,,,,,,,,,,,,,Double Room with Private Bathroom,Yes,No,2700.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1079.0
,,,,,,,,,,,,,,,,,Deluxe Double Room,Yes,No,1620.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2139.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2646.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,849.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,872.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,1800.0
,,,,,,,,,,,,,,,,,Deluxe Triple Room,No,Yes,1603.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1152.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1343.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1358.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,3247.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1352.0
,,,,,,,,,,,,,,,,,Deluxe Triple Room,No,Yes,1781.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,1600.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,2000.0
,,,,,,,,,,,,,,,,,Budget Double Room,Yes,No,990.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2799.0
,,,,,,,,,,,,,,,,,Deluxe Double Room (2 Adults + 1 Child),Yes,No,3895.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,787.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,854.0
,,,,,,,,,,,,,,,,,Double Room,Yes,No,539.0
,,,,,,,,,,,,,,,,,Standard Double or Twin Room,Yes,No,3399.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,627.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,2789.0
,,,,,,,,,,,,,,,,,Small Double Room,Yes,No,1126.0
,,,,,,,,,,,,,,,,,Deluxe Room,No,Yes,1999.0
,,,,,,,,,,,,,,,,,Classic Triple Room,No,Yes,1084.0
,,,,,,,,,,,,,,,,,"Deluxe, Guest room, 1 King (Complimentary shuttle to Dubai Mall / Burj Khalifa, Dubai Festival City, La Mer Beach and nearest metro station)",Yes,No,14618.0
,,,,,,,,,,,,,,,,,AVANI Superior Room,No,Yes,6568.0
,,,,,,,,,,,,,,,,,King Room - Club Access,Yes,No,26124.0
,,,,,,,,,,,,,,,,,Deluxe Studio Twin,Yes,No,6589.0
,,,,,,,,,,,,,,,,,"Deluxe Room, 20% F&B & Spa Discount, with Complimentary Shuttle to Dubai Mall & La Mer Beach",No,Yes,7082.0
,,,,,,,,,,,,,,,,,One Bedroom Suite,Yes,No,14717.0
,,,,,,,,,,,,,,,,,Superior Double Room,Yes,No,6411.0
,,,,,,,,,,,,,,,,,Standard Room,Yes,No,13757.0
,,,,,,,,,,,,,,,,,Superior Double or Twin Room,Yes,No,7225.0
,,,,,,,,,,,,,,,,,King Guest Room,Yes,No,16471.0
,,,,,,,,,,,,,,,,,Two Bedroom Family Apartment with Kitchen,No,Yes,15344.0
,,,,,,,,,,,,,,,,,Sky Classic Room,No,Yes,7136.0
,,,,,,,,,,,,,,,,,Classic Twin Room with Balcony - Complimentary shuttle service to Dubai Mall and La Mer Beach,Yes,No,15842.0
,,,,,,,,,,,,,,,,,Standard Double Room,Yes,No,6792.0
,,,,,,,,,,,,,,,,,Deluxe Room ,No,Yes,13860.0
,,,,,,,,,,,,,,,,,Superior Double Room,Yes,No,10199.0
,,,,,,,,,,,,,,,,,King Room,Yes,No,7755.0
,,,,,,,,,,,,,,,,,Superior King Room with City View,Yes,No,9066.0
,,,,,,,,,,,,,,,,,Twin Heritage Room,Yes,No,8895.0
,,,,,,,,,,,,,,,,,"Deluxe Room, Guest room, King",Yes,No,14732.0
,,,,,,,,,,,,,,,,,"Superior King Room, City view",Yes,No,22437.0
